"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V11","2017 oct-dic","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",15.547998980774,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V11","2017 oct-dic","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",18.1488804353986,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V11","2017 oct-dic","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",12.3544947634452,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V11","2017 oct-dic","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",8.75388495615194,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V11","2017 oct-dic","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",9.98316671606986,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V11","2017 oct-dic","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",7.1393463193915,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","_T","Total país","_T","Ambos sexos",15.5193836385572,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","_T","Total país","M","Hombres",16.1613716608807,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","_T","Total país","F","Mujeres",14.6424990809845,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",19.242960054282,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL15","Región de Arica y Parinacota","M","Hombres",18.963293920087,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL15","Región de Arica y Parinacota","F","Mujeres",19.6604415024535,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL01","Región de Tarapacá","_T","Ambos sexos",19.532706506474,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL01","Región de Tarapacá","M","Hombres",21.5279679742037,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL01","Región de Tarapacá","F","Mujeres",16.8173909900831,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL02","Región de Antofagasta","_T","Ambos sexos",12.7292839581779,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL02","Región de Antofagasta","M","Hombres",12.2128165435974,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL02","Región de Antofagasta","F","Mujeres",13.4777562171849,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL03","Región de Atacama","_T","Ambos sexos",15.2871146441281,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL03","Región de Atacama","M","Hombres",14.0649341021926,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL03","Región de Atacama","F","Mujeres",17.1929508948277,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL04","Región de Coquimbo","_T","Ambos sexos",20.4629131144106,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL04","Región de Coquimbo","M","Hombres",20.8850506691278,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL04","Región de Coquimbo","F","Mujeres",19.8476365558278,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL05","Región de Valparaíso","_T","Ambos sexos",13.4187516802673,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL05","Región de Valparaíso","M","Hombres",14.1765375497522,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL05","Región de Valparaíso","F","Mujeres",12.4008329462276,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",14.4358750810722,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL13","Región Metropolitana de Santiago","M","Hombres",14.074301217233,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL13","Región Metropolitana de Santiago","F","Mujeres",14.8995009142487,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",13.6025705913593,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",13.8648304612528,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",13.2185511483277,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL07","Región del Maule","_T","Ambos sexos",15.2525925932007,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL07","Región del Maule","M","Hombres",16.7274156333068,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL07","Región del Maule","F","Mujeres",13.0786361648356,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL16","Región de Ñuble","_T","Ambos sexos",17.3154483169645,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL16","Región de Ñuble","M","Hombres",21.9654130770269,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL16","Región de Ñuble","F","Mujeres",10.6807432294195,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL08","Región del Biobío","_T","Ambos sexos",14.6554217348682,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL08","Región del Biobío","M","Hombres",16.697354192801,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL08","Región del Biobío","F","Mujeres",11.7699880527609,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL09","Región de La Araucanía","_T","Ambos sexos",22.7282704685852,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL09","Región de La Araucanía","M","Hombres",24.6523388959874,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL09","Región de La Araucanía","F","Mujeres",19.9806681643302,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL14","Región de Los Ríos","_T","Ambos sexos",20.5711517304772,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL14","Región de Los Ríos","M","Hombres",22.3102203273572,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL14","Región de Los Ríos","F","Mujeres",17.9254155545569,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL10","Región de Los Lagos","_T","Ambos sexos",19.9976724308568,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL10","Región de Los Lagos","M","Hombres",22.5070579297855,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL10","Región de Los Lagos","F","Mujeres",16.1139583107144,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",15.7454966731884,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",18.1369914385653,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",12.8075776179555,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",8.09426705837093,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",9.1090900808922,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2017-V12","2017 nov-ene","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",6.68800889328407,"v","Estimación poco fiable (coeficiente de variación mayor a 15% y menor o igual a 30%)"
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","_T","Total país","_T","Ambos sexos",15.2355503161913,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","_T","Total país","M","Hombres",16.0480140642502,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","_T","Total país","F","Mujeres",14.1115475464057,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",19.7391159003915,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL15","Región de Arica y Parinacota","M","Hombres",18.0844811027174,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL15","Región de Arica y Parinacota","F","Mujeres",22.2275408888801,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL01","Región de Tarapacá","_T","Ambos sexos",20.6421016918558,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL01","Región de Tarapacá","M","Hombres",22.4804153580104,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL01","Región de Tarapacá","F","Mujeres",18.0922430326286,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL02","Región de Antofagasta","_T","Ambos sexos",13.1474813927557,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL02","Región de Antofagasta","M","Hombres",13.6486485629571,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL02","Región de Antofagasta","F","Mujeres",12.3797761894524,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL03","Región de Atacama","_T","Ambos sexos",15.1331602317543,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL03","Región de Atacama","M","Hombres",14.9411383027338,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL03","Región de Atacama","F","Mujeres",15.4357170741862,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL04","Región de Coquimbo","_T","Ambos sexos",20.1087333036138,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL04","Región de Coquimbo","M","Hombres",21.3635871778068,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL04","Región de Coquimbo","F","Mujeres",18.2428665210215,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL05","Región de Valparaíso","_T","Ambos sexos",12.0550878097308,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL05","Región de Valparaíso","M","Hombres",12.781930331274,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL05","Región de Valparaíso","F","Mujeres",11.0634074402568,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",13.8708859724284,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL13","Región Metropolitana de Santiago","M","Hombres",13.7943178373758,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL13","Región Metropolitana de Santiago","F","Mujeres",13.9716959942282,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",12.6454167243069,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",12.6920204439518,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",12.5779572030086,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL07","Región del Maule","_T","Ambos sexos",14.9670032359013,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL07","Región del Maule","M","Hombres",15.7541124574477,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL07","Región del Maule","F","Mujeres",13.8414709997217,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL16","Región de Ñuble","_T","Ambos sexos",16.7623049933715,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL16","Región de Ñuble","M","Hombres",20.4365439866514,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL16","Región de Ñuble","F","Mujeres",11.6711094694049,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL08","Región del Biobío","_T","Ambos sexos",15.7363645021021,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL08","Región del Biobío","M","Hombres",18.0463974909105,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL08","Región del Biobío","F","Mujeres",12.4527643407005,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL09","Región de La Araucanía","_T","Ambos sexos",24.2113100196686,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL09","Región de La Araucanía","M","Hombres",26.2296676374772,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL09","Región de La Araucanía","F","Mujeres",21.3944853618908,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL14","Región de Los Ríos","_T","Ambos sexos",21.2209184667029,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL14","Región de Los Ríos","M","Hombres",23.3385181929488,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL14","Región de Los Ríos","F","Mujeres",18.0531754518999,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL10","Región de Los Lagos","_T","Ambos sexos",19.3321317802422,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL10","Región de Los Lagos","M","Hombres",22.2571190033363,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL10","Región de Los Lagos","F","Mujeres",14.7779307234363,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",15.6854529494157,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",18.7968230489448,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",11.8269200322111,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",7.99685590644908,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",10.15631713879,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V01","2018 dic-feb","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",4.94081765242692,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","_T","Total país","_T","Ambos sexos",15.3050413558018,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","_T","Total país","M","Hombres",16.2184881127722,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","_T","Total país","F","Mujeres",14.0382426143125,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",19.5637731652048,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL15","Región de Arica y Parinacota","M","Hombres",18.0192338270387,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL15","Región de Arica y Parinacota","F","Mujeres",21.8362506945607,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL01","Región de Tarapacá","_T","Ambos sexos",21.6174873969103,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL01","Región de Tarapacá","M","Hombres",22.5481342189759,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL01","Región de Tarapacá","F","Mujeres",20.2686285170459,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL02","Región de Antofagasta","_T","Ambos sexos",13.0983639638102,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL02","Región de Antofagasta","M","Hombres",14.1581457197093,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL02","Región de Antofagasta","F","Mujeres",11.4749422047374,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL03","Región de Atacama","_T","Ambos sexos",15.3387017783009,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL03","Región de Atacama","M","Hombres",15.3439178372889,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL03","Región de Atacama","F","Mujeres",15.3305728538104,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL04","Región de Coquimbo","_T","Ambos sexos",20.0375042632191,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL04","Región de Coquimbo","M","Hombres",21.5057145632857,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL04","Región de Coquimbo","F","Mujeres",17.852889418679,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL05","Región de Valparaíso","_T","Ambos sexos",12.4108896592562,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL05","Región de Valparaíso","M","Hombres",13.4268195992718,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL05","Región de Valparaíso","F","Mujeres",11.0405482178031,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",14.0360718545351,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL13","Región Metropolitana de Santiago","M","Hombres",14.0222337595125,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL13","Región Metropolitana de Santiago","F","Mujeres",14.0542921951009,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",11.4622717441021,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",12.2514516794326,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",10.3157352984454,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL07","Región del Maule","_T","Ambos sexos",14.593688130909,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL07","Región del Maule","M","Hombres",15.9228027008976,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL07","Región del Maule","F","Mujeres",12.636825059168,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL16","Región de Ñuble","_T","Ambos sexos",15.9014773757431,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL16","Región de Ñuble","M","Hombres",18.6600635082518,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL16","Región de Ñuble","F","Mujeres",11.9172315631977,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL08","Región del Biobío","_T","Ambos sexos",16.0177626835588,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL08","Región del Biobío","M","Hombres",17.9787617779201,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL08","Región del Biobío","F","Mujeres",13.2046789656381,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL09","Región de La Araucanía","_T","Ambos sexos",24.5825168783497,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL09","Región de La Araucanía","M","Hombres",26.9310049656467,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL09","Región de La Araucanía","F","Mujeres",21.3043389986491,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL14","Región de Los Ríos","_T","Ambos sexos",22.1908052057228,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL14","Región de Los Ríos","M","Hombres",24.0049336223454,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL14","Región de Los Ríos","F","Mujeres",19.451870310087,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL10","Región de Los Lagos","_T","Ambos sexos",19.3345249132941,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL10","Región de Los Lagos","M","Hombres",22.3269266271465,,
"INF_TOSI_P2017","Tasa de ocupación en el sector informal (proyecciones base 2017)","2018-V02","2018 ene-mar","CHL10","Región de Los Lagos","F","Mujeres",14.7371032673111,,
